"","X","Name","Visitor","Month","Rate","City","chengshi","NOTE","Year","Date"
"14298",14298,"连云港东海羽泉景区","11.62",11,"4A","连云港","LYG","",2016,"2016-11-15"
"14299",14299,"连云港革命历史纪念馆","3.35",11,"4A","连云港","LYG","",2016,"2016-11-15"
"14300",14300,"连云港海上云台山景区","11.07",11,"4A","连云港","LYG","",2016,"2016-11-15"
"14301",14301,"灌南二郎神文化遗迹公园","2.32",11,"4A","连云港","LYG","",2016,"2016-11-15"
"14302",14302,"连云港桃花涧景区","4.13",11,"4A","连云港","LYG","",2016,"2016-11-15"
"14303",14303,"中国东海水晶博物馆","5.26",11,"4A","连云港","LYG","",2016,"2016-11-15"
"14304",14304,"淮安周恩来故里景区","16.02",11,"5A","淮安","HA","",2016,"2016-11-15"
"14305",14305,"盱眙铁山寺国家森林公园","8.57",11,"4A","淮安","HA","",2016,"2016-11-15"
"14306",14306,"淮安市博物馆","7.4",11,"4A","淮安","HA","",2016,"2016-11-15"
"14307",14307,"盱眙第一山景区","5",11,"4A","淮安","HA","",2016,"2016-11-15"
"14308",14308,"淮安古淮河文化生态景区","8.68",11,"4A","淮安","HA","",2016,"2016-11-15"
"14309",14309,"盱眙黄花塘新四军军部纪念馆","3.06",11,"4A","淮安","HA","",2016,"2016-11-15"
"14310",14310,"淮安府署","4.92",11,"4A","淮安","HA","",2016,"2016-11-15"
"14311",14311,"淮安中国漕运博物馆景区","5.02",11,"4A","淮安","HA","",2016,"2016-11-15"
"14312",14312,"淮安吴承恩故居景区","6.33",11,"4A","淮安","HA","",2016,"2016-11-15"
"14313",14313,"淮安里运河文化长廊景区","17.01",11,"4A","淮安","HA","",2016,"2016-11-15"
"14314",14314,"新四军刘老庄连纪念园","0.8",11,"4A","淮安","HA","",2016,"2016-11-15"
"14315",14315,"淮安洪泽湖古堰景区","8.6",11,"4A","淮安","HA","",2016,"2016-11-15"
"14316",14316,"大丰中华麋鹿园景区","11.2",11,"5A","盐城","YC","",2016,"2016-11-15"
"14317",14317,"盐城海盐历史文化风景区","36.8",11,"4A","盐城","YC","",2016,"2016-11-15"
"14318",14318,"盐城大纵湖旅游景区","5.11",11,"4A","盐城","YC","",2016,"2016-11-15"
"14319",14319,"盐城新四军纪念馆","10.03",11,"4A","盐城","YC","",2016,"2016-11-15"
"14320",14320,"阜宁金沙湖旅游区","10.97",11,"4A","盐城","YC","",2016,"2016-11-15"
"14321",14321,"射阳息心寺","8.21",11,"4A","盐城","YC","",2016,"2016-11-15"
"14322",14322,"大丰上海知青纪念馆","9.65",11,"4A","盐城","YC","",2016,"2016-11-15"
"14323",14323,"东台西溪旅游文化景区","12.68",11,"4A","盐城","YC","",2016,"2016-11-15"
"14324",14324,"大丰港海洋世界","0.75",11,"4A","盐城","YC","",2016,"2016-11-15"
"14325",14325,"大丰荷兰花海景区","17.35",11,"4A","盐城","YC","",2016,"2016-11-15"
"14326",14326,"扬州瘦西湖风景区","32.35",11,"5A","扬州","YZ","",2016,"2016-11-15"
"14327",14327,"扬州大明寺","10.01",11,"4A","扬州","YZ","",2016,"2016-11-15"
"14328",14328,"扬州个园","8.95",11,"4A","扬州","YZ","",2016,"2016-11-15"
"14329",14329,"扬州何园","4.21",11,"4A","扬州","YZ","",2016,"2016-11-15"
"14330",14330,"扬州博物馆","3.92",11,"4A","扬州","YZ","",2016,"2016-11-15"
"14331",14331,"扬州京华城休闲旅游区","91.77",11,"4A","扬州","YZ","",2016,"2016-11-15"
"14332",14332,"扬州茱萸湾风景区","7.29",11,"4A","扬州","YZ","",2016,"2016-11-15"
"14333",14333,"扬州东关历史文化旅游区","29.5",11,"4A","扬州","YZ","",2016,"2016-11-15"
"14334",14334,"高邮盂城驿景区","9.65",11,"4A","扬州","YZ","",2016,"2016-11-15"
"14335",14335,"镇江金山·焦山·北固山景区","35.88",11,"5A","镇江","ZJ","",2016,"2016-11-15"
"14336",14336,"镇江茅山风景区","41.24",11,"5A","镇江","ZJ","",2016,"2016-11-15"
"14337",14337,"镇江宝华山国家森林公园","15.18",11,"4A","镇江","ZJ","",2016,"2016-11-15"
"14338",14338,"镇江博物馆","7.52",11,"4A","镇江","ZJ","",2016,"2016-11-15"
"14339",14339,"镇江南山风景名胜区","14.77",11,"4A","镇江","ZJ","",2016,"2016-11-15"
"14340",14340,"镇江西津渡历史文化街区","33",11,"4A","镇江","ZJ","",2016,"2016-11-15"
"14341",14341,"镇江中国醋文化博物馆","2.45",11,"4A","镇江","ZJ","",2016,"2016-11-15"
"14342",14342,"镇江中国米芾书法公园","5.36",11,"4A","镇江","ZJ","",2016,"2016-11-15"
"14343",14343,"姜堰溱湖旅游区","22.66",11,"5A","泰州","TZ","",2016,"2016-11-15"
"14344",14344,"泰州凤城河风景区","87.46",11,"4A","泰州","TZ","",2016,"2016-11-15"
"14345",14345,"姜堰溱潼古镇旅游区","5.82",11,"4A","泰州","TZ","",2016,"2016-11-15"
"14346",14346,"兴化李中水上森林景区","2.5",11,"4A","泰州","TZ","",2016,"2016-11-15"
"14347",14347,"泰州天德湖公园","10",11,"4A","泰州","TZ","",2016,"2016-11-15"
"14348",14348,"兴化郑板桥范仲淹纪念馆","2.95",11,"4A","泰州","TZ","",2016,"2016-11-15"
"14349",14349,"姜堰古罗塘文化旅游景区","3.55",11,"4A","泰州","TZ","",2016,"2016-11-15"
"14350",14350,"泰州秋雪湖生态景区","3.87",11,"4A","泰州","TZ","",2016,"2016-11-15"
"14351",14351,"宿迁雪枫公园","4.56",11,"4A","宿迁","SQ","",2016,"2016-11-15"
"14352",14352,"泗洪洪泽湖湿地公园","8.64",11,"4A","宿迁","SQ","",2016,"2016-11-15"
"14353",14353,"泗阳杨树博物馆","3.98",11,"4A","宿迁","SQ","",2016,"2016-11-15"
"14354",14354,"宿迁湖滨公园景区","2.32",11,"4A","宿迁","SQ","",2016,"2016-11-15"
"14355",14355,"宿迁项王故里","2.8",11,"4A","宿迁","SQ","",2016,"2016-11-15"
"14356",14356,"宿迁龙王庙行宫","2.51",11,"4A","宿迁","SQ","",2016,"2016-11-15"
"14357",14357,"宿迁洋河酒厂文化旅游区","10.55",11,"4A","宿迁","SQ","",2016,"2016-11-15"
"14358",14358,"宿迁三台山森林公园","3.4",11,"4A","宿迁","SQ","",2016,"2016-11-15"
"14359",14359,"南京中山陵园风景区","84.47",12,"5A","南京","NJ","",2016,"2016-12-15"
"14360",14360,"南京夫子庙秦淮风光带","133",12,"5A","南京","NJ","",2016,"2016-12-15"
"14361",14361,"南京雨花台景区","21.08",12,"4A","南京","NJ","",2016,"2016-12-15"
"14362",14362,"南京阅江楼景区","5.74",12,"4A","南京","NJ","",2016,"2016-12-15"
"14363",14363,"南京总统府景区","20.36",12,"4A","南京","NJ","",2016,"2016-12-15"
"14364",14364,"南京朝天宫景区","2.68",12,"4A","南京","NJ","",2016,"2016-12-15"
"14365",14365,"南京玄武湖景区","29.88",12,"4A","南京","NJ","",2016,"2016-12-15"
"14366",14366,"南京明文化村（阳山碑材）景区","5.7",12,"4A","南京","NJ","",2016,"2016-12-15"
"14367",14367,"南京梅园新村纪念馆","3.18",12,"4A","南京","NJ","",2016,"2016-12-15"
"14368",14368,"南京栖霞山风景名胜区","8.5",12,"4A","南京","NJ","",2016,"2016-12-15"
"14369",14369,"侵华日军南京大屠杀遇难同胞纪念馆","49.53",12,"4A","南京","NJ","",2016,"2016-12-15"
"14370",14370,"南京科技馆","4.83",12,"4A","南京","NJ","",2016,"2016-12-15"
"14371",14371,"南京红山森林动物园","42.68",12,"4A","南京","NJ","",2016,"2016-12-15"
"14372",14372,"南京珍珠泉风景区","21.95",12,"4A","南京","NJ","",2016,"2016-12-15"
"14373",14373,"南京白马如意文化艺术中心（周园）","1.43",12,"4A","南京","NJ","",2016,"2016-12-15"
"14374",14374,"南京博物院","16.75",12,"4A","南京","NJ","",2016,"2016-12-15"
"14375",14375,"南京游子山休闲旅游区","5.96",12,"4A","南京","NJ","",2016,"2016-12-15"
"14376",14376,"无锡太湖鼋头渚风景区","12.15",12,"5A","无锡","WX","",2016,"2016-12-15"
"14377",14377,"无锡灵山景区","13.74",12,"5A","无锡","WX","",2016,"2016-12-15"
"14378",14378,"无锡三国水浒景区","5.27",12,"5A","无锡","WX","",2016,"2016-12-15"
"14379",14379,"宜兴善卷洞风景区","3.93",12,"4A","无锡","WX","",2016,"2016-12-15"
"14380",14380,"无锡锡惠园林文物名胜区","37.58",12,"4A","无锡","WX","",2016,"2016-12-15"
"14381",14381,"无锡蠡园公园","18",12,"4A","无锡","WX","",2016,"2016-12-15"
"14382",14382,"无锡薛福成故居","7.7",12,"4A","无锡","WX","",2016,"2016-12-15"
"14383",14383,"宜兴竹海景区","4.7",12,"4A","无锡","WX","",2016,"2016-12-15"
"14384",14384,"宜兴龙背山森林公园","2.3",12,"4A","无锡","WX","",2016,"2016-12-15"
"14385",14385,"宜兴团氿景区","3.5",12,"4A","无锡","WX","",2016,"2016-12-15"
"14386",14386,"江阴江苏学政文化旅游区","61.88",12,"4A","无锡","WX","",2016,"2016-12-15"
"14387",14387,"江阴滨江要塞旅游区","56.97",12,"4A","无锡","WX","",2016,"2016-12-15"
"14388",14388,"无锡崇安寺景区","140",12,"4A","无锡","WX","",2016,"2016-12-15"
"14389",14389,"宜兴陶祖圣境景区","2.16",12,"4A","无锡","WX","",2016,"2016-12-15"
"14390",14390,"无锡梅园横山风景区","7.82",12,"4A","无锡","WX","",2016,"2016-12-15"
"14391",14391,"无锡东林书院","3.52",12,"4A","无锡","WX","",2016,"2016-12-15"
"14392",14392,"无锡博物院","4.22",12,"4A","无锡","WX","",2016,"2016-12-15"
"14393",14393,"无锡鸿山遗址博物馆","4.29",12,"4A","无锡","WX","",2016,"2016-12-15"
"14394",14394,"无锡动物园·太湖欢乐园","2.33",12,"4A","无锡","WX","",2016,"2016-12-15"
"14395",14395,"无锡南禅寺景区","150",12,"4A","无锡","WX","",2016,"2016-12-15"
"14396",14396,"无锡鸿山泰伯景区","0.77",12,"4A","无锡","WX","",2016,"2016-12-15"
"14397",14397,"宜兴张公洞旅游景区","5.62",12,"4A","无锡","WX","",2016,"2016-12-15"
"14398",14398,"无锡中华赏石园景区","1.1",12,"4A","无锡","WX","",2016,"2016-12-15"
"14399",14399,"无锡清名桥古运河景区","80",12,"4A","无锡","WX","",2016,"2016-12-15"
"14400",14400,"宜兴陶瓷博物馆","1.65",12,"4A","无锡","WX","",2016,"2016-12-15"
"14401",14401,"宜兴云湖旅游景区","10.39",12,"4A","无锡","WX","",2016,"2016-12-15"
"14402",14402,"无锡荡口古镇景区","38.51",12,"4A","无锡","WX","",2016,"2016-12-15"
"14403",14403,"无锡阳山桃花源景区","0.6",12,"4A","无锡","WX","",2016,"2016-12-15"
"14404",14404,"无锡华莱坞影都","13",12,"4A","无锡","WX","",2016,"2016-12-15"
"14405",14405,"徐州淮海战役烈士纪念塔园林","26.96",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14406",14406,"徐州云龙湖景区","27.07",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14407",14407,"新沂马陵山景区","3.5",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14408",14408,"徐州彭祖园景区","14.09",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14409",14409,"徐州汉画像石艺术馆","8.74",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14410",14410,"沛县汉城景区","5.35",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14411",14411,"邳州艾山九龙景区","11.98",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14412",14412,"新沂窑湾古镇景区","6.01",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14413",14413,"徐州龟山景区","24.22",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14414",14414,"徐州市博物馆","2.16",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14415",14415,"徐州潘安湖湿地公园","2.23",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14416",14416,"徐州蟠桃山佛教文化景区","1.9",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14417",14417,"徐州大洞山景区","58.49",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14418",14418,"沛县微山湖千岛湿地","1.31",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14419",14419,"徐州乐园","1.68",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14420",14420,"徐州督公湖旅游区","42.5",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14421",14421,"睢宁水月禅寺景区","18.3",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14422",14422,"徐州悬水湖景区","2.97",12,"4A","徐州","XZ","",2016,"2016-12-15"
"14423",14423,"常州环球恐龙城","57.62",12,"5A","常州","CZ","",2016,"2016-12-15"
"14424",14424,"常州天目湖旅游区","38.41",12,"5A","常州","CZ","",2016,"2016-12-15"
"14425",14425,"常州天宁寺","2.55",12,"4A","常州","CZ","",2016,"2016-12-15"
"14426",14426,"常州红梅公园","31",12,"4A","常州","CZ","",2016,"2016-12-15"
"14427",14427,"常州市博物馆","3.23",12,"4A","常州","CZ","",2016,"2016-12-15"
"14428",14428,"常州青枫公园","5.3",12,"4A","常州","CZ","",2016,"2016-12-15"
"14429",14429,"常州中国春秋淹城旅游区","15.34",12,"4A","常州","CZ","",2016,"2016-12-15"
"14430",14430,"常州南大街休闲旅游区","100.21",12,"4A","常州","CZ","",2016,"2016-12-15"
"14431",14431,"常州环球动漫嬉戏谷","2.99",12,"4A","常州","CZ","",2016,"2016-12-15"
"14432",14432,"常州中华孝道园","2.95",12,"4A","常州","CZ","",2016,"2016-12-15"
"14433",14433,"溧阳市新四军江南指挥部纪念馆","2.13",12,"4A","常州","CZ","",2016,"2016-12-15"
"14434",14434,"苏州园林(拙政园、虎丘、留园）","49.92",12,"5A","苏州","SZ","",2016,"2016-12-15"
"14435",14435,"苏州周庄古镇游览区","32",12,"5A","苏州","SZ","",2016,"2016-12-15"
"14436",14436,"苏州同里古镇游览区","44.91",12,"5A","苏州","SZ","",2016,"2016-12-15"
"14437",14437,"苏州金鸡湖景区","98.93",12,"5A","苏州","SZ","",2016,"2016-12-15"
"14438",14438,"苏州吴中太湖旅游区","25.62",12,"5A","苏州","SZ","",2016,"2016-12-15"
"14439",14439,"苏州沙家浜·虞山尚湖旅游区","38.76",12,"5A","苏州","SZ","",2016,"2016-12-15"
"14440",14440,"苏州乐园","22.21",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14441",14441,"苏州甪直古镇游览区","8.77",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14442",14442,"苏州盘门景区","6.8",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14443",14443,"苏州西山景区","0",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14444",14444,"苏州木渎古镇","12.58",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14445",14445,"苏州狮子林","4.02",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14446",14446,"苏州网师园","1.52",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14447",14447,"昆山锦溪古镇","9.25",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14448",14448,"昆山亭林园","6.98",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14449",14449,"吴江静思园","5.41",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14450",14450,"苏州寒山寺","10",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14451",14451,"苏州西园戒幢律寺","2.5",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14452",14452,"苏州白马涧生态园","4",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14453",14453,"常熟方塔古迹名胜区","4.26",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14454",14454,"常熟服装城购物景区","26.87",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14455",14455,"昆山千灯古镇游览区","8.53",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14456",14456,"苏州重元寺","2.84",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14457",14457,"苏州七里山塘景区","5.41",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14458",14458,"苏州平江历史文化街区","38.4",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14459",14459,"张家港凤凰山景区","9.5",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14460",14460,"苏州太湖国家湿地公园","2.31",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14461",14461,"常熟蒋巷乡村旅游景区","1.3",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14462",14462,"太仓现代农业园","5.29",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14463",14463,"苏州天平山景区","25.87",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14464",14464,"苏州石湖景区","3.56",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14465",14465,"苏州中国刺绣艺术馆","13.17",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14466",14466,"吴江震泽古镇","2.97",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14467",14467,"张家港香山风景区","0.89",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14468",14468,"苏州光福景区","0.32",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14469",14469,"张家港永联景区","5.49",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14470",14470,"苏州天池山景区","4.56",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14471",14471,"太仓沙溪古镇","2.57",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14472",14472,"常熟梅李聚沙公园","1.4",12,"4A","苏州","SZ","",2016,"2016-12-15"
"14473",14473,"南通濠河旅游区","50",12,"5A","南通","NT","",2016,"2016-12-15"
"14474",14474,"南通狼山旅游区","103.32",12,"4A","南通","NT","",2016,"2016-12-15"
"14475",14475,"如皋水绘园景区","8.1",12,"4A","南通","NT","",2016,"2016-12-15"
"14476",14476,"海门叠石桥国际家纺馆·家纺产业旅游区","11.23",12,"4A","南通","NT","",2016,"2016-12-15"
"14477",14477,"如皋中国工农红军第十四军纪念馆","1",12,"4A","南通","NT","",2016,"2016-12-15"
"14478",14478,"海安江淮文化园","3.46",12,"4A","南通","NT","",2016,"2016-12-15"
"14479",14479,"南通啬园景区","1.32",12,"4A","南通","NT","",2016,"2016-12-15"
"14480",14480,"连云港花果山景区","1.49",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14481",14481,"连云港连岛旅游度假区","8.95",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14482",14482,"连云港孔望山风景区","3.65",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14483",14483,"连云港渔湾风景区","7.35",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14484",14484,"连云港市东海县国际水晶珠宝城","22.56",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14485",14485,"灌云大伊山风景区","7.8",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14486",14486,"连云港东海羽泉景区","10.64",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14487",14487,"连云港革命历史纪念馆","3.17",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14488",14488,"连云港海上云台山景区","11.42",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14489",14489,"灌南二郎神文化遗迹公园","1.73",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14490",14490,"连云港桃花涧景区","5.13",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14491",14491,"中国东海水晶博物馆","2.5",12,"4A","连云港","LYG","",2016,"2016-12-15"
"14492",14492,"淮安周恩来故里景区","15.63",12,"5A","淮安","HA","",2016,"2016-12-15"
"14493",14493,"盱眙铁山寺国家森林公园","39.79",12,"4A","淮安","HA","",2016,"2016-12-15"
"14494",14494,"淮安市博物馆","7.5",12,"4A","淮安","HA","",2016,"2016-12-15"
"14495",14495,"盱眙第一山景区","4.68",12,"4A","淮安","HA","",2016,"2016-12-15"
"14496",14496,"淮安古淮河文化生态景区","7.43",12,"4A","淮安","HA","",2016,"2016-12-15"
"14497",14497,"盱眙黄花塘新四军军部纪念馆","0.72",12,"4A","淮安","HA","",2016,"2016-12-15"
"14498",14498,"淮安府署","3.4",12,"4A","淮安","HA","",2016,"2016-12-15"
"14499",14499,"淮安中国漕运博物馆景区","5.38",12,"4A","淮安","HA","",2016,"2016-12-15"
"14500",14500,"淮安吴承恩故居景区","3.98",12,"4A","淮安","HA","",2016,"2016-12-15"
"14501",14501,"淮安里运河文化长廊景区","14.4",12,"4A","淮安","HA","",2016,"2016-12-15"
"14502",14502,"新四军刘老庄连纪念园","1.5",12,"4A","淮安","HA","",2016,"2016-12-15"
"14503",14503,"淮安洪泽湖古堰景区","5.52",12,"4A","淮安","HA","",2016,"2016-12-15"
"14504",14504,"大丰中华麋鹿园景区","11.29",12,"5A","盐城","YC","",2016,"2016-12-15"
"14505",14505,"盐城海盐历史文化风景区","59.8",12,"4A","盐城","YC","",2016,"2016-12-15"
"14506",14506,"盐城大纵湖旅游景区","10.44",12,"4A","盐城","YC","",2016,"2016-12-15"
"14507",14507,"盐城新四军纪念馆","5.02",12,"4A","盐城","YC","",2016,"2016-12-15"
"14508",14508,"阜宁金沙湖旅游区","9.78",12,"4A","盐城","YC","",2016,"2016-12-15"
